event_name,user_id,session_id,occurred_at,cohort,device,country,duration_ms
task_create_click,u_1434,d782300a-8e2f-4cf3-9940-0f174e0b21e5,2026-04-25T02:03:38.463Z,cohort_B,mobile,CH,
page_view,u_932,7d1e5544-587f-401f-87cc-8664d45de97f,2026-05-04T16:51:46.028Z,cohort_B,desktop,FR,
task_create_click,u_932,7d1e5544-587f-401f-87cc-8664d45de97f,2026-05-04T16:51:47.573Z,cohort_B,desktop,FR,
page_view,u_216,fb789bbe-2794-4dcb-a3fc-e0a945374fb7,2026-04-24T16:54:08.905Z,cohort_B,mobile,FR,
task_create_click,u_216,fb789bbe-2794-4dcb-a3fc-e0a945374fb7,2026-04-24T16:54:10.729Z,cohort_B,mobile,FR,
task_form_submit,u_216,fb789bbe-2794-4dcb-a3fc-e0a945374fb7,2026-04-24T16:54:13.593Z,cohort_B,mobile,FR,
page_view,u_8,27da78a1-6b36-4f0c-9edc-3cabddf86643,2026-05-06T08:51:05.581Z,cohort_A,mobile,FR,
task_create_click,u_8,27da78a1-6b36-4f0c-9edc-3cabddf86643,2026-05-06T08:51:06.999Z,cohort_A,mobile,FR,
task_form_submit,u_8,27da78a1-6b36-4f0c-9edc-3cabddf86643,2026-05-06T08:51:08.343Z,cohort_A,mobile,FR,
task_toggle,u_8,27da78a1-6b36-4f0c-9edc-3cabddf86643,2026-05-06T08:51:09.196Z,cohort_A,mobile,FR,1603
page_view,u_1432,e2be4c28-cda0-464e-946c-d8d60064be3e,2026-05-08T04:26:47.178Z,cohort_B,desktop,BE,
task_create_click,u_1432,e2be4c28-cda0-464e-946c-d8d60064be3e,2026-05-08T04:26:51.100Z,cohort_B,desktop,BE,
task_form_submit,u_1432,e2be4c28-cda0-464e-946c-d8d60064be3e,2026-05-08T04:26:55.424Z,cohort_B,desktop,BE,
task_toggle,u_1432,e2be4c28-cda0-464e-946c-d8d60064be3e,2026-05-08T04:26:59.826Z,cohort_B,desktop,BE,848
page_view,u_861,42aba570-2240-4251-8634-6aa473ce88e2,2026-04-24T10:15:08.469Z,cohort_B,mobile,BE,
task_create_click,u_861,42aba570-2240-4251-8634-6aa473ce88e2,2026-04-24T10:15:12.535Z,cohort_B,mobile,BE,
page_view,u_749,227b3579-2d87-42ee-a7e5-a253f42daf39,2026-05-01T01:15:44.199Z,cohort_B,desktop,FR,
task_create_click,u_749,227b3579-2d87-42ee-a7e5-a253f42daf39,2026-05-01T01:15:47.856Z,cohort_B,desktop,FR,
task_form_submit,u_749,227b3579-2d87-42ee-a7e5-a253f42daf39,2026-05-01T01:15:53.741Z,cohort_B,desktop,FR,
task_toggle,u_749,227b3579-2d87-42ee-a7e5-a253f42daf39,2026-05-01T01:15:50.514Z,cohort_B,desktop,FR,313
page_view,u_464,d909cd3f-03be-49c0-9462-dc6ad9214cfd,2026-05-17T16:49:34.044Z,cohort_B,mobile,FR,
task_create_click,u_464,d909cd3f-03be-49c0-9462-dc6ad9214cfd,2026-05-17T16:49:36.564Z,cohort_B,mobile,FR,
page_view,u_312,e73925e4-b593-4fd0-849c-9475865f931b,2026-04-29T16:59:42.881Z,cohort_B,desktop,FR,
task_create_click,u_312,e73925e4-b593-4fd0-849c-9475865f931b,2026-04-29T16:59:44.017Z,cohort_B,desktop,FR,
task_form_submit,u_312,e73925e4-b593-4fd0-849c-9475865f931b,2026-04-29T16:59:49.657Z,cohort_B,desktop,FR,
task_toggle,u_312,e73925e4-b593-4fd0-849c-9475865f931b,2026-04-29T16:59:55.082Z,cohort_B,desktop,FR,179
page_view,u_1794,b0e52b10-778a-4b4e-8388-5eeb8b5320e6,2026-05-07T06:49:18.480Z,cohort_A,desktop,FR,
task_create_click,u_1794,b0e52b10-778a-4b4e-8388-5eeb8b5320e6,2026-05-07T06:49:20.182Z,cohort_A,desktop,FR,
task_form_submit,u_1794,b0e52b10-778a-4b4e-8388-5eeb8b5320e6,2026-05-07T06:49:24.332Z,cohort_A,desktop,FR,
task_toggle,u_1794,b0e52b10-778a-4b4e-8388-5eeb8b5320e6,2026-05-07T06:49:27.150Z,cohort_A,desktop,FR,844
page_view,u_106,cb8bf640-a8a4-4407-8da0-33d9e171cb98,2026-04-26T23:56:50.720Z,cohort_A,mobile,CA,
task_create_click,u_106,cb8bf640-a8a4-4407-8da0-33d9e171cb98,2026-04-26T23:56:55.235Z,cohort_A,mobile,CA,
task_form_submit,u_106,cb8bf640-a8a4-4407-8da0-33d9e171cb98,2026-04-26T23:56:59.534Z,cohort_A,mobile,CA,
task_toggle,u_106,cb8bf640-a8a4-4407-8da0-33d9e171cb98,2026-04-26T23:56:54.059Z,cohort_A,mobile,CA,1339
page_view,u_1178,c3c6aacb-2eca-41ba-aff0-5ea290f3ebad,2026-05-11T04:58:32.321Z,cohort_B,mobile,FR,
task_create_click,u_1178,c3c6aacb-2eca-41ba-aff0-5ea290f3ebad,2026-05-11T04:58:33.380Z,cohort_B,mobile,FR,
page_view,u_783,76b3ade6-511e-419d-a5d1-b97d26488474,2026-05-07T19:51:09.726Z,cohort_B,mobile,US,
page_view,u_307,4328efcb-2d87-410f-9f4e-d1afcaa618d3,2026-05-15T18:10:50.025Z,cohort_A,desktop,FR,
task_create_click,u_307,4328efcb-2d87-410f-9f4e-d1afcaa618d3,2026-05-15T18:10:52.065Z,cohort_A,desktop,FR,
task_form_submit,u_307,4328efcb-2d87-410f-9f4e-d1afcaa618d3,2026-05-15T18:10:52.801Z,cohort_A,desktop,FR,
task_toggle,u_307,4328efcb-2d87-410f-9f4e-d1afcaa618d3,2026-05-15T18:10:59.058Z,cohort_A,desktop,FR,1632
page_view,u_505,15b99018-b383-4a42-8f5b-8f8e7e2a1227,2026-05-03T11:31:04.800Z,cohort_B,mobile,FR,
task_create_click,u_505,15b99018-b383-4a42-8f5b-8f8e7e2a1227,2026-05-03T11:31:07.210Z,cohort_B,mobile,FR,
page_view,u_770,76b97615-0d2a-4cf7-bcc8-441298834fd6,2026-05-05T00:44:51.413Z,cohort_B,desktop,FR,
page_view,u_973,c645efe4-2ee0-42d1-a31b-93755528de31,2026-05-19T18:07:37.760Z,cohort_B,mobile,FR,
task_create_click,u_973,c645efe4-2ee0-42d1-a31b-93755528de31,2026-05-19T18:07:38.995Z,cohort_B,mobile,FR,
task_form_submit,u_973,c645efe4-2ee0-42d1-a31b-93755528de31,2026-05-19T18:07:45.808Z,cohort_B,mobile,FR,
task_toggle,u_973,c645efe4-2ee0-42d1-a31b-93755528de31,2026-05-19T18:07:43.694Z,cohort_B,mobile,FR,1389
page_view,u_1632,e5978f30-f95f-44ce-ba18-a9754f59a3ca,2026-05-03T04:15:15.562Z,cohort_A,mobile,FR,
task_create_click,u_1632,e5978f30-f95f-44ce-ba18-a9754f59a3ca,2026-05-03T04:15:18.093Z,cohort_A,mobile,FR,
page_view,u_1104,f8d2816e-3504-427f-b115-bc059d801a03,2026-04-23T18:43:03.049Z,cohort_B,mobile,US,
page_view,u_1299,9d980d64-4e13-47f9-872a-d426ba5ea603,2026-05-10T08:44:57.561Z,cohort_A,desktop,CH,
task_create_click,u_1299,9d980d64-4e13-47f9-872a-d426ba5ea603,2026-05-10T08:45:00.981Z,cohort_A,desktop,CH,
page_view,u_436,a00325d1-42fc-4ab0-a83c-d9278bde0fe2,2026-05-19T03:23:21.275Z,cohort_B,mobile,FR,
task_create_click,u_436,a00325d1-42fc-4ab0-a83c-d9278bde0fe2,2026-05-19T03:23:23.259Z,cohort_B,mobile,FR,
page_view,u_1963,52f6dea0-c8f2-4687-bc0d-aef4ca149e4e,2026-05-17T07:30:13.243Z,cohort_B,mobile,FR,
task_create_click,u_1963,52f6dea0-c8f2-4687-bc0d-aef4ca149e4e,2026-05-17T07:30:15.905Z,cohort_B,mobile,FR,
page_view,u_1089,d68d8432-c7d8-480b-bd40-6e3783d7bd45,2026-04-30T13:26:28.978Z,cohort_A,desktop,CA,
task_create_click,u_1089,d68d8432-c7d8-480b-bd40-6e3783d7bd45,2026-04-30T13:26:33.252Z,cohort_A,desktop,CA,
task_form_submit,u_1089,d68d8432-c7d8-480b-bd40-6e3783d7bd45,2026-04-30T13:26:36.916Z,cohort_A,desktop,CA,
task_toggle,u_1089,d68d8432-c7d8-480b-bd40-6e3783d7bd45,2026-04-30T13:26:43.363Z,cohort_A,desktop,CA,1978
page_view,u_1343,68a448d8-0f5c-45e8-b95a-929e9207c661,2026-05-19T18:15:47.255Z,cohort_A,desktop,US,
task_create_click,u_1343,68a448d8-0f5c-45e8-b95a-929e9207c661,2026-05-19T18:15:50.915Z,cohort_A,desktop,US,
task_form_submit,u_1343,68a448d8-0f5c-45e8-b95a-929e9207c661,2026-05-19T18:15:51.415Z,cohort_A,desktop,US,
page_view,u_342,69a25436-fa82-4ef4-be26-818679625788,2026-04-29T19:01:45.910Z,cohort_A,mobile,FR,
task_create_click,u_342,69a25436-fa82-4ef4-be26-818679625788,2026-04-29T19:01:49.301Z,cohort_A,mobile,FR,
page_view,u_1793,c7440fd5-6481-4a20-9eed-e4680825232c,2026-04-27T20:33:46.695Z,cohort_A,mobile,FR,
task_create_click,u_1793,c7440fd5-6481-4a20-9eed-e4680825232c,2026-04-27T20:33:51.146Z,cohort_A,mobile,FR,
task_form_submit,u_1793,c7440fd5-6481-4a20-9eed-e4680825232c,2026-04-27T20:33:54.607Z,cohort_A,mobile,FR,
task_toggle,u_1793,c7440fd5-6481-4a20-9eed-e4680825232c,2026-04-27T20:33:59.994Z,cohort_A,mobile,FR,85
page_view,u_913,67b30b4e-76a3-4307-a785-8254cdfe16f7,2026-04-25T20:05:45.600Z,cohort_B,mobile,FR,
task_create_click,u_913,67b30b4e-76a3-4307-a785-8254cdfe16f7,2026-04-25T20:05:48.034Z,cohort_B,mobile,FR,
task_form_submit,u_913,67b30b4e-76a3-4307-a785-8254cdfe16f7,2026-04-25T20:05:53.988Z,cohort_B,mobile,FR,
page_view,u_1708,1dcb0667-a12e-4c1d-ad73-e0845012613c,2026-05-14T01:11:41.280Z,cohort_A,desktop,FR,
task_create_click,u_1708,1dcb0667-a12e-4c1d-ad73-e0845012613c,2026-05-14T01:11:43.750Z,cohort_A,desktop,FR,
task_form_submit,u_1708,1dcb0667-a12e-4c1d-ad73-e0845012613c,2026-05-14T01:11:47.890Z,cohort_A,desktop,FR,
task_toggle,u_1708,1dcb0667-a12e-4c1d-ad73-e0845012613c,2026-05-14T01:11:55.473Z,cohort_A,desktop,FR,350
page_view,u_1541,0be50356-815a-4626-be9f-90c63f386bba,2026-05-06T15:41:20.066Z,cohort_A,mobile,FR,
page_view,u_804,1b9dd9ed-30d1-4b6b-9c92-c570c5edcb58,2026-05-12T02:26:24.178Z,cohort_A,desktop,FR,
task_create_click,u_804,1b9dd9ed-30d1-4b6b-9c92-c570c5edcb58,2026-05-12T02:26:27.194Z,cohort_A,desktop,FR,
task_form_submit,u_804,1b9dd9ed-30d1-4b6b-9c92-c570c5edcb58,2026-05-12T02:26:26.618Z,cohort_A,desktop,FR,
task_toggle,u_804,1b9dd9ed-30d1-4b6b-9c92-c570c5edcb58,2026-05-12T02:26:30.007Z,cohort_A,desktop,FR,1086
page_view,u_378,e9746790-496f-4d37-9776-524ef8495d95,2026-05-13T18:30:15.999Z,cohort_B,desktop,FR,
task_create_click,u_378,e9746790-496f-4d37-9776-524ef8495d95,2026-05-13T18:30:18.186Z,cohort_B,desktop,FR,
page_view,u_637,4e2d97aa-5c8c-4682-b607-43ffb5dd0a86,2026-05-02T20:21:02.740Z,cohort_A,desktop,FR,
task_create_click,u_637,4e2d97aa-5c8c-4682-b607-43ffb5dd0a86,2026-05-02T20:21:06.394Z,cohort_A,desktop,FR,
page_view,u_854,ea73e201-8a34-49b0-a96a-586a225a033c,2026-05-19T09:50:35.723Z,cohort_A,desktop,FR,
task_create_click,u_854,ea73e201-8a34-49b0-a96a-586a225a033c,2026-05-19T09:50:37.912Z,cohort_A,desktop,FR,
task_form_submit,u_854,ea73e201-8a34-49b0-a96a-586a225a033c,2026-05-19T09:50:44.129Z,cohort_A,desktop,FR,
task_toggle,u_854,ea73e201-8a34-49b0-a96a-586a225a033c,2026-05-19T09:50:47.492Z,cohort_A,desktop,FR,800
page_view,u_394,4509e031-232f-446b-b342-9d37ce8dcb2a,2026-04-22T14:34:25.395Z,cohort_B,desktop,FR,
task_create_click,u_394,4509e031-232f-446b-b342-9d37ce8dcb2a,2026-04-22T14:34:28.510Z,cohort_B,desktop,FR,
task_form_submit,u_394,4509e031-232f-446b-b342-9d37ce8dcb2a,2026-04-22T14:34:29.153Z,cohort_B,desktop,FR,
task_toggle,u_394,4509e031-232f-446b-b342-9d37ce8dcb2a,2026-04-22T14:34:35.376Z,cohort_B,desktop,FR,784
page_view,u_722,fe43a89d-f362-4a72-aaa1-bf701754cbb3,2026-05-19T14:11:52.851Z,cohort_B,desktop,BE,
task_create_click,u_722,fe43a89d-f362-4a72-aaa1-bf701754cbb3,2026-05-19T14:11:57.737Z,cohort_B,desktop,BE,
task_form_submit,u_722,fe43a89d-f362-4a72-aaa1-bf701754cbb3,2026-05-19T14:11:59.323Z,cohort_B,desktop,BE,
task_toggle,u_722,fe43a89d-f362-4a72-aaa1-bf701754cbb3,2026-05-19T14:12:04.089Z,cohort_B,desktop,BE,1695
page_view,u_934,d05b91c2-be3c-49a5-9710-f9ebaf4a0de2,2026-04-22T14:55:44.564Z,cohort_B,mobile,FR,
page_view,u_1839,af998084-42f5-480e-9e20-c9e0876bc9ea,2026-05-19T03:55:37.016Z,cohort_A,mobile,CH,
page_view,u_438,944d4db8-5522-4521-8f1d-51d76c9181dc,2026-05-07T10:42:19.616Z,cohort_A,mobile,FR,
task_create_click,u_438,944d4db8-5522-4521-8f1d-51d76c9181dc,2026-05-07T10:42:23.391Z,cohort_A,mobile,FR,
task_form_submit,u_438,944d4db8-5522-4521-8f1d-51d76c9181dc,2026-05-07T10:42:23.766Z,cohort_A,mobile,FR,
task_toggle,u_438,944d4db8-5522-4521-8f1d-51d76c9181dc,2026-05-07T10:42:32.798Z,cohort_A,mobile,FR,127
page_view,u_1790,92f29f00-5761-454c-9bab-46bdc7955388,2026-05-03T16:04:18.882Z,cohort_B,mobile,FR,
task_create_click,u_1790,92f29f00-5761-454c-9bab-46bdc7955388,2026-05-03T16:04:23.583Z,cohort_B,mobile,FR,
task_form_submit,u_1790,92f29f00-5761-454c-9bab-46bdc7955388,2026-05-03T16:04:21.790Z,cohort_B,mobile,FR,
task_toggle,u_1790,92f29f00-5761-454c-9bab-46bdc7955388,2026-05-03T16:04:28.881Z,cohort_B,mobile,FR,674
page_view,u_740,5999790b-d93d-4999-a349-5afdae08c2d0,2026-04-21T10:03:11.930Z,cohort_A,desktop,FR,
task_create_click,u_740,5999790b-d93d-4999-a349-5afdae08c2d0,2026-04-21T10:03:13.371Z,cohort_A,desktop,FR,
task_form_submit,u_740,5999790b-d93d-4999-a349-5afdae08c2d0,2026-04-21T10:03:21.492Z,cohort_A,desktop,FR,
task_toggle,u_740,5999790b-d93d-4999-a349-5afdae08c2d0,2026-04-21T10:03:20.546Z,cohort_A,desktop,FR,1314
page_view,u_1137,f77ff4be-ec7f-4aa6-86ac-2437532d526c,2026-05-11T23:04:55.087Z,cohort_B,mobile,US,
task_create_click,u_1137,f77ff4be-ec7f-4aa6-86ac-2437532d526c,2026-05-11T23:04:59.163Z,cohort_B,mobile,US,
page_view,u_1256,e5b299ae-c9d8-4b67-84a8-4f77ee5ade5b,2026-05-18T21:40:33.915Z,cohort_B,mobile,FR,
task_create_click,u_1256,e5b299ae-c9d8-4b67-84a8-4f77ee5ade5b,2026-05-18T21:40:38.003Z,cohort_B,mobile,FR,
page_view,u_1257,ce77525e-2277-443b-91d2-9d3dce51f2ed,2026-04-23T13:31:33.357Z,cohort_B,mobile,CH,
task_create_click,u_1257,ce77525e-2277-443b-91d2-9d3dce51f2ed,2026-04-23T13:31:36.781Z,cohort_B,mobile,CH,
page_view,u_1101,7b196591-35ab-45e0-b16c-8e284821aef1,2026-05-08T05:58:16.958Z,cohort_B,mobile,FR,
task_create_click,u_1101,7b196591-35ab-45e0-b16c-8e284821aef1,2026-05-08T05:58:20.523Z,cohort_B,mobile,FR,
page_view,u_1712,13aed120-7ad3-42f2-8617-46a433c6fe4e,2026-04-23T18:40:24.464Z,cohort_B,mobile,BE,
task_create_click,u_1712,13aed120-7ad3-42f2-8617-46a433c6fe4e,2026-04-23T18:40:26.633Z,cohort_B,mobile,BE,
page_view,u_1654,7f159669-39f2-450f-a76e-b5248f48023b,2026-05-02T00:52:31.240Z,cohort_B,mobile,FR,
page_view,u_38,d9fee834-b114-4c3e-9c4c-cbe44bcbf3cd,2026-04-23T09:14:45.305Z,cohort_A,desktop,FR,
task_create_click,u_38,d9fee834-b114-4c3e-9c4c-cbe44bcbf3cd,2026-04-23T09:14:48.152Z,cohort_A,desktop,FR,
page_view,u_385,d8d48b01-0eb5-4a0c-b9ec-b31b3a44fbf3,2026-05-15T21:36:27.318Z,cohort_A,desktop,CH,
task_create_click,u_385,d8d48b01-0eb5-4a0c-b9ec-b31b3a44fbf3,2026-05-15T21:36:29.259Z,cohort_A,desktop,CH,
task_form_submit,u_385,d8d48b01-0eb5-4a0c-b9ec-b31b3a44fbf3,2026-05-15T21:36:34.668Z,cohort_A,desktop,CH,
task_toggle,u_385,d8d48b01-0eb5-4a0c-b9ec-b31b3a44fbf3,2026-05-15T21:36:40.032Z,cohort_A,desktop,CH,1488
page_view,u_1697,7c9207db-8a78-40a9-8452-d4875a57d044,2026-04-20T14:51:58.627Z,cohort_B,mobile,CA,
task_create_click,u_1697,7c9207db-8a78-40a9-8452-d4875a57d044,2026-04-20T14:52:02.742Z,cohort_B,mobile,CA,
task_form_submit,u_1697,7c9207db-8a78-40a9-8452-d4875a57d044,2026-04-20T14:52:02.397Z,cohort_B,mobile,CA,
task_toggle,u_1697,7c9207db-8a78-40a9-8452-d4875a57d044,2026-04-20T14:52:12.007Z,cohort_B,mobile,CA,1104
page_view,u_1248,86c7082c-c479-498b-82e7-bdedd910b9be,2026-05-12T10:04:43.296Z,cohort_A,desktop,FR,
task_create_click,u_1248,86c7082c-c479-498b-82e7-bdedd910b9be,2026-05-12T10:04:47.807Z,cohort_A,desktop,FR,
task_form_submit,u_1248,86c7082c-c479-498b-82e7-bdedd910b9be,2026-05-12T10:04:49.066Z,cohort_A,desktop,FR,
task_toggle,u_1248,86c7082c-c479-498b-82e7-bdedd910b9be,2026-05-12T10:04:49.023Z,cohort_A,desktop,FR,976
page_view,u_1611,b883fa51-efc5-49ae-bb38-2e32e825c99c,2026-05-18T05:00:25.838Z,cohort_A,mobile,FR,
page_view,u_243,a33b3cde-620d-4521-984f-48698c0bd82d,2026-05-16T23:53:44.962Z,cohort_A,desktop,FR,
task_create_click,u_243,a33b3cde-620d-4521-984f-48698c0bd82d,2026-05-16T23:53:49.431Z,cohort_A,desktop,FR,
task_form_submit,u_243,a33b3cde-620d-4521-984f-48698c0bd82d,2026-05-16T23:53:51.300Z,cohort_A,desktop,FR,
page_view,u_1096,9bf19dac-24b4-4a90-bee7-756832066a1d,2026-04-23T18:08:29.288Z,cohort_B,mobile,FR,
task_create_click,u_1096,9bf19dac-24b4-4a90-bee7-756832066a1d,2026-04-23T18:08:32.636Z,cohort_B,mobile,FR,
page_view,u_1880,cf9582ef-44cb-45a2-b884-d8da47b2c1b0,2026-05-19T16:14:16.830Z,cohort_A,mobile,CH,
task_create_click,u_1880,cf9582ef-44cb-45a2-b884-d8da47b2c1b0,2026-05-19T16:14:21.048Z,cohort_A,mobile,CH,
page_view,u_1196,f6a6b50a-a18a-4634-839a-917b2fc6d275,2026-04-30T11:05:31.400Z,cohort_A,desktop,FR,
task_create_click,u_1196,f6a6b50a-a18a-4634-839a-917b2fc6d275,2026-04-30T11:05:33.770Z,cohort_A,desktop,FR,
task_form_submit,u_1196,f6a6b50a-a18a-4634-839a-917b2fc6d275,2026-04-30T11:05:35.130Z,cohort_A,desktop,FR,
page_view,u_1175,9a63bbb3-cfab-4620-87fc-6cae188f9748,2026-05-03T10:37:59.208Z,cohort_B,desktop,FR,
task_create_click,u_1175,9a63bbb3-cfab-4620-87fc-6cae188f9748,2026-05-03T10:38:00.294Z,cohort_B,desktop,FR,
task_form_submit,u_1175,9a63bbb3-cfab-4620-87fc-6cae188f9748,2026-05-03T10:38:02.574Z,cohort_B,desktop,FR,
task_toggle,u_1175,9a63bbb3-cfab-4620-87fc-6cae188f9748,2026-05-03T10:38:11.100Z,cohort_B,desktop,FR,1608
page_view,u_1076,4db6062e-fd00-4796-be54-b9bf6080e7e8,2026-05-07T13:10:50.853Z,cohort_B,mobile,CA,
task_create_click,u_1076,4db6062e-fd00-4796-be54-b9bf6080e7e8,2026-05-07T13:10:55.188Z,cohort_B,mobile,CA,
page_view,u_583,db3644d6-e705-4eaa-ae2e-7ab9cc98d7d9,2026-05-12T03:02:28.142Z,cohort_A,desktop,FR,
task_create_click,u_583,db3644d6-e705-4eaa-ae2e-7ab9cc98d7d9,2026-05-12T03:02:29.605Z,cohort_A,desktop,FR,
task_form_submit,u_583,db3644d6-e705-4eaa-ae2e-7ab9cc98d7d9,2026-05-12T03:02:32.130Z,cohort_A,desktop,FR,
task_toggle,u_583,db3644d6-e705-4eaa-ae2e-7ab9cc98d7d9,2026-05-12T03:02:39.092Z,cohort_A,desktop,FR,1785
page_view,u_1224,c9eb8f26-c8d3-46c3-98b7-8115369f2774,2026-04-28T22:28:03.608Z,cohort_A,desktop,FR,
task_create_click,u_1224,c9eb8f26-c8d3-46c3-98b7-8115369f2774,2026-04-28T22:28:08.162Z,cohort_A,desktop,FR,
task_form_submit,u_1224,c9eb8f26-c8d3-46c3-98b7-8115369f2774,2026-04-28T22:28:12.560Z,cohort_A,desktop,FR,
page_view,u_1754,b66bb1ce-7916-4d7f-8a58-0ddd38f59758,2026-05-20T02:06:01.058Z,cohort_B,mobile,FR,
task_create_click,u_1754,b66bb1ce-7916-4d7f-8a58-0ddd38f59758,2026-05-20T02:06:05.083Z,cohort_B,mobile,FR,
page_view,u_1565,71acfc4a-eadc-40d8-9207-701c59d16c0f,2026-05-10T08:13:18.280Z,cohort_B,mobile,FR,
task_create_click,u_1565,71acfc4a-eadc-40d8-9207-701c59d16c0f,2026-05-10T08:13:22.889Z,cohort_B,mobile,FR,
task_form_submit,u_1565,71acfc4a-eadc-40d8-9207-701c59d16c0f,2026-05-10T08:13:22.012Z,cohort_B,mobile,FR,
task_toggle,u_1565,71acfc4a-eadc-40d8-9207-701c59d16c0f,2026-05-10T08:13:22.708Z,cohort_B,mobile,FR,102
page_view,u_400,d7498ce7-5348-489b-8804-5d198b0ff912,2026-04-21T19:42:22.884Z,cohort_B,desktop,US,
task_create_click,u_400,d7498ce7-5348-489b-8804-5d198b0ff912,2026-04-21T19:42:24.309Z,cohort_B,desktop,US,
task_form_submit,u_400,d7498ce7-5348-489b-8804-5d198b0ff912,2026-04-21T19:42:32.676Z,cohort_B,desktop,US,
task_toggle,u_400,d7498ce7-5348-489b-8804-5d198b0ff912,2026-04-21T19:42:36.630Z,cohort_B,desktop,US,917
page_view,u_1133,3d77e75b-99a5-4d94-ab74-bab8a5882a94,2026-05-14T01:48:13.629Z,cohort_B,mobile,CA,
task_create_click,u_1133,3d77e75b-99a5-4d94-ab74-bab8a5882a94,2026-05-14T01:48:17.676Z,cohort_B,mobile,CA,
task_form_submit,u_1133,3d77e75b-99a5-4d94-ab74-bab8a5882a94,2026-05-14T01:48:23.161Z,cohort_B,mobile,CA,
page_view,u_1607,37a827a4-bc4f-452e-9e7b-08bb122fac68,2026-04-20T14:13:40.821Z,cohort_A,mobile,CH,
task_create_click,u_1607,37a827a4-bc4f-452e-9e7b-08bb122fac68,2026-04-20T14:13:44.756Z,cohort_A,mobile,CH,
task_form_submit,u_1607,37a827a4-bc4f-452e-9e7b-08bb122fac68,2026-04-20T14:13:44.767Z,cohort_A,mobile,CH,
page_view,u_26,c04f4dd8-e455-433f-a90f-424e9c016152,2026-04-22T19:54:49.728Z,cohort_A,mobile,US,
task_create_click,u_26,c04f4dd8-e455-433f-a90f-424e9c016152,2026-04-22T19:54:51.884Z,cohort_A,mobile,US,
task_form_submit,u_26,c04f4dd8-e455-433f-a90f-424e9c016152,2026-04-22T19:54:58.766Z,cohort_A,mobile,US,
page_view,u_320,60597dea-4e58-431c-99f0-dd34a533f70f,2026-05-18T22:17:28.056Z,cohort_A,desktop,CA,
task_create_click,u_320,60597dea-4e58-431c-99f0-dd34a533f70f,2026-05-18T22:17:29.937Z,cohort_A,desktop,CA,
task_form_submit,u_320,60597dea-4e58-431c-99f0-dd34a533f70f,2026-05-18T22:17:33.138Z,cohort_A,desktop,CA,
task_toggle,u_320,60597dea-4e58-431c-99f0-dd34a533f70f,2026-05-18T22:17:37.275Z,cohort_A,desktop,CA,1861
page_view,u_1815,bb2c17d6-82cf-41f3-949b-03bf6acd83ef,2026-04-20T15:51:00.002Z,cohort_B,mobile,FR,
task_create_click,u_1815,bb2c17d6-82cf-41f3-949b-03bf6acd83ef,2026-04-20T15:51:02.988Z,cohort_B,mobile,FR,
task_form_submit,u_1815,bb2c17d6-82cf-41f3-949b-03bf6acd83ef,2026-04-20T15:51:02.698Z,cohort_B,mobile,FR,
task_toggle,u_1815,bb2c17d6-82cf-41f3-949b-03bf6acd83ef,2026-04-20T15:51:13.742Z,cohort_B,mobile,FR,1329
page_view,u_731,d266b682-d41d-45b9-9992-e8987e436e55,2026-05-14T06:10:05.905Z,cohort_B,desktop,US,
task_create_click,u_731,d266b682-d41d-45b9-9992-e8987e436e55,2026-05-14T06:10:07.845Z,cohort_B,desktop,US,
task_form_submit,u_731,d266b682-d41d-45b9-9992-e8987e436e55,2026-05-14T06:10:13.255Z,cohort_B,desktop,US,
page_view,u_1832,d2b9961f-f74c-48dc-a04a-c0e762f39f80,2026-05-19T16:57:14.078Z,cohort_A,desktop,FR,
task_create_click,u_1832,d2b9961f-f74c-48dc-a04a-c0e762f39f80,2026-05-19T16:57:15.688Z,cohort_A,desktop,FR,
task_form_submit,u_1832,d2b9961f-f74c-48dc-a04a-c0e762f39f80,2026-05-19T16:57:17.112Z,cohort_A,desktop,FR,
task_toggle,u_1832,d2b9961f-f74c-48dc-a04a-c0e762f39f80,2026-05-19T16:57:26.441Z,cohort_A,desktop,FR,1825
page_view,u_1303,d9ee9a94-12a2-464c-b0eb-d6823260de1c,2026-04-29T10:31:16.593Z,cohort_A,desktop,US,
task_create_click,u_1303,d9ee9a94-12a2-464c-b0eb-d6823260de1c,2026-04-29T10:31:19.017Z,cohort_A,desktop,US,
task_form_submit,u_1303,d9ee9a94-12a2-464c-b0eb-d6823260de1c,2026-04-29T10:31:22.369Z,cohort_A,desktop,US,
page_view,u_1444,3f1c40a9-ea76-41c1-90aa-72780e366393,2026-05-04T16:33:08.348Z,cohort_B,desktop,FR,
task_create_click,u_1444,3f1c40a9-ea76-41c1-90aa-72780e366393,2026-05-04T16:33:11.693Z,cohort_B,desktop,FR,
task_form_submit,u_1444,3f1c40a9-ea76-41c1-90aa-72780e366393,2026-05-04T16:33:15.344Z,cohort_B,desktop,FR,
task_toggle,u_1444,3f1c40a9-ea76-41c1-90aa-72780e366393,2026-05-04T16:33:17.159Z,cohort_B,desktop,FR,77
page_view,u_983,2e640235-d6c1-4fdc-80bb-a07ac9314c36,2026-05-14T10:29:43.902Z,cohort_A,desktop,FR,
task_create_click,u_983,2e640235-d6c1-4fdc-80bb-a07ac9314c36,2026-05-14T10:29:45.353Z,cohort_A,desktop,FR,
task_form_submit,u_983,2e640235-d6c1-4fdc-80bb-a07ac9314c36,2026-05-14T10:29:49.408Z,cohort_A,desktop,FR,
